category_id,subcategory_id,subcategory_name,product_id,name,slug,thumbnail,share_url,packaging,published,unit_price,bulk_price,unit_size,size_format,selling_method,is_new,price_decreased,date
149,513,Pescado,62191,Filetes de panga Hacendado ultracongelados,filetes-panga-hacendado-ultracongelados-paquete,https://prod-mercadona.imgix.net/images/e5cb902b5acb5cd8f005ba60630c6973.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62191/filetes-panga-hacendado-ultracongelados-paquete,Paquete,True,4.80,5.33,,kg,0,False,False,2025-12-03
149,513,Pescado,62012,Fritura de pescado Hacendado ultracongelada,fritura-pescado-hacendado-ultracongelada-paquete,https://prod-mercadona.imgix.net/images/18312a8e575e7902e507aad71287ae9d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62012/fritura-pescado-hacendado-ultracongelada-paquete,Paquete,True,5.45,9.08,,kg,0,False,False,2025-12-03
149,513,Pescado,62049,Porciones de bacalao sin piel MareDeus ultracongeladas,porciones-bacalao-punto-sal-maredeus-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/6c5cff018c59d7f8938badf11d0f896b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62049/porciones-bacalao-punto-sal-maredeus-ultracongelado-paquete,Paquete,True,6.40,16.00,,kg,0,False,False,2025-12-03
149,513,Pescado,24234,Rodaja de potón del Pacífico cocido Hacendado congelado,rodaja-poton-pacifico-cocido-hacendado-congelado-paquete,https://prod-mercadona.imgix.net/images/587b220da60ea73445aca0a0b65ae6c0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24234/rodaja-poton-pacifico-cocido-hacendado-congelado-paquete,Paquete,True,6.05,12.74,,kg,0,False,False,2025-12-03
149,513,Pescado,24383,Rodaja de tintorera sin piel Hacendado ultracongelada,rodaja-tintorera-sin-piel-hacendado-ultracongelada-pieza,https://prod-mercadona.imgix.net/images/24a794f1dafba6d1f269ba7c5f52f86e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24383/rodaja-tintorera-sin-piel-hacendado-ultracongelada-pieza,Pieza,True,3.13,6.95,,kg,0,False,False,2025-12-03
149,513,Pescado,62103,Porciones de merluza del Cabo sin piel Hacendado ultracongeladas,porciones-merluza-cabo-sin-piel-hacendado-ultracongeladas-paquete,https://prod-mercadona.imgix.net/images/793cbce6a84e3f0fb9a3af1fb4ab7d0a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62103/porciones-merluza-cabo-sin-piel-hacendado-ultracongeladas-paquete,Paquete,True,4.90,9.80,,kg,0,False,False,2025-12-03
149,513,Pescado,62176,Pescadilla de merluza sin cabeza Hacendado ultracongelada,pescadilla-merluza-sin-cabeza-hacendado-ultracongelada-paquete,https://prod-mercadona.imgix.net/images/83fae83249fcbd7cca958cf607bf7ebc.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62176/pescadilla-merluza-sin-cabeza-hacendado-ultracongelada-paquete,Paquete,True,5.25,5.25,,kg,0,False,False,2025-12-03
149,513,Pescado,24340,Cola de rape del Cabo sin piel Hacendado ultracongelada,cola-rape-cabo-hacendado-ultracongelada-pieza,https://prod-mercadona.imgix.net/images/c6a90e97cfdc0b074089fa6fcc67c6cd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24340/cola-rape-cabo-hacendado-ultracongelada-pieza,Pieza,True,8.98,17.95,,kg,0,False,False,2025-12-03
149,513,Pescado,24341,Tiras de potón del Pacífico Hacendado congeladas,tiras-poton-hacendado-congeladas-paquete,https://prod-mercadona.imgix.net/images/4fdab476ef08c8dc8e5af196af075723.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24341/tiras-poton-hacendado-congeladas-paquete,Paquete,True,4.95,12.38,,kg,0,False,False,2025-12-03
149,513,Pescado,24256,Tinta de sepia Nortindal congelada,tinta-sepia-nortindal-congelada-paquete,https://prod-mercadona.imgix.net/images/f79ea5c38c9b67475afbea2b10e718a4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24256/tinta-sepia-nortindal-congelada-paquete,Paquete,True,2.75,85.94,0.032,kg,0,False,False,2025-12-03
149,513,Pescado,62179,Filetes de merluza del Cabo grandes sin piel Hacendado ultracongelados,filetes-merluza-cabo-grandes-sin-piel-hacendado-ultracongelados-paquete,https://prod-mercadona.imgix.net/images/3b17bd9f52b316ae1d1349f7c92a2712.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62179/filetes-merluza-cabo-grandes-sin-piel-hacendado-ultracongelados-paquete,Paquete,True,10.50,10.82,,kg,0,False,False,2025-12-03
149,513,Pescado,24249,Anillas de pota Argentina Hacendado congeladas,anillas-pota-hacendado-congeladas-paquete,https://prod-mercadona.imgix.net/images/74bb5e68f4415013d30547d41fcdc7c7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24249/anillas-pota-hacendado-congeladas-paquete,Paquete,True,5.75,15.97,,kg,0,False,False,2025-12-03
149,513,Pescado,24208,Pulpo crudo Hacendado congelado,pulpo-crudo-hacendado-congelado-paquete,https://prod-mercadona.imgix.net/images/2019e29589ed51e63f678714d6774d8d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24208/pulpo-crudo-hacendado-congelado-paquete,Paquete,True,24.05,17.95,1.34,kg,0,False,False,2025-12-03
149,513,Pescado,24291,Puntilla de la Índia Hacendado congelada,chipiron-puntilla-hacendado-congelado-paquete,https://prod-mercadona.imgix.net/images/9762e7bed976db8bd302dd0c16188db8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24291/chipiron-puntilla-hacendado-congelado-paquete,Paquete,True,4.70,10.44,,kg,0,False,False,2025-12-03
149,513,Pescado,24511,Lomos de salmón sin piel y sin espinas Hacendado congelado,lomos-salmon-sin-piel-sin-espinas-hacendado-congelado-paquete,https://prod-mercadona.imgix.net/images/d276498ce484c1c8c3b247d77589e49d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24511/lomos-salmon-sin-piel-sin-espinas-hacendado-congelado-paquete,Paquete,True,6.50,26.00,0.25,kg,0,False,False,2025-12-03
149,513,Pescado,24023,Migas de bacalao sin piel MareDeus ultracongeladas,migas-bacalao-sin-espinas-sin-piel-maredeus-ultra-congeladas-punto-sal-paquete,https://prod-mercadona.imgix.net/images/4df996fce1de2f2fd46cb8ef14a1a2a2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24023/migas-bacalao-sin-espinas-sin-piel-maredeus-ultra-congeladas-punto-sal-paquete,Paquete,True,4.90,16.33,,kg,0,False,False,2025-12-03
149,513,Pescado,63023,Migas de bacalao dorado con cebolla y patatas paja Hacendado congelado,migas-bacalao-dorado-con-cebolla-patatas-paja-hacendado-congelado-caja,https://prod-mercadona.imgix.net/images/d6e7c22f60ce4e3ace5ebb38f2f64c69.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63023/migas-bacalao-dorado-con-cebolla-patatas-paja-hacendado-congelado-caja,Caja,True,2.60,10.83,0.24,kg,0,False,False,2025-12-03
149,513,Pescado,62000,Gallos sin cabeza Hacendado ultracongelado,gallos-sin-cabeza-hacendado-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/1071ebab34991d1c5197ce4bc4eabc02.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62000/gallos-sin-cabeza-hacendado-ultracongelado-paquete,Paquete,True,7.35,12.25,,kg,0,False,False,2025-12-03
149,513,Pescado,63432,Calamar patagónico pequeño Hacendado ultracongelado,calamar-patagonico-pequeno-hacendado-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/6644c2c1c3e1d966a84745b6a9c88e03.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63432/calamar-patagonico-pequeno-hacendado-ultracongelado-paquete,Paquete,True,4.50,9.00,,kg,0,False,False,2025-12-03
149,513,Pescado,24357,Rodajas de atún de aleta amarilla Hacendado congelado,rodajas-atun-aleta-amarilla-hacendado-congelado-bandeja,https://prod-mercadona.imgix.net/images/0710850596a473f8f3b20e8ee73a0cd7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24357/rodajas-atun-aleta-amarilla-hacendado-congelado-bandeja,Bandeja,True,4.38,17.50,0.25,kg,0,False,False,2025-12-03
149,513,Pescado,24417,Calamar grande Hacendado congelado,calamar-grande-hacendado-congelado-pieza,https://prod-mercadona.imgix.net/images/f932659cddf67f574bb41f1d4c775830.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24417/calamar-grande-hacendado-congelado-pieza,Pieza,True,3.50,17.50,0.2,kg,0,False,False,2025-12-03
149,513,Pescado,62164,Colas de merluza Hacendado ultracongeladas,colas-merluza-hacendado-ultracongeladas-paquete,https://prod-mercadona.imgix.net/images/fe690a0a56de68e0db6fe105fa65bf3d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62164/colas-merluza-hacendado-ultracongeladas-paquete,Paquete,True,5.25,5.25,,kg,0,False,False,2025-12-03
149,513,Pescado,62050,Lomo de bacalao MareDeus ultracongelado,lomo-bacalao-maredeus-ultracongelado-punto-sal-paquete,https://prod-mercadona.imgix.net/images/aa68741e624d6f99903465294f3de2aa.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62050/lomo-bacalao-maredeus-ultracongelado-punto-sal-paquete,Paquete,True,7.68,20.00,0.384,kg,0,False,False,2025-12-03
149,513,Pescado,26749,Medallones de salmón Hacendado cocinar congelados,medallones-salmon-hacendado-cocinar-congelados-paquete,https://prod-mercadona.imgix.net/images/c7d4d7ef02ddcdb3b08fed4ebae950c8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/26749/medallones-salmon-hacendado-cocinar-congelados-paquete,Paquete,True,3.50,14.00,0.25,kg,0,False,False,2025-12-03
150,516,Marisco,62048,Preparado de paella y sopa Hacendado ultracongelado,preparado-paella-sopa-hacendado-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/f6f62c8df2949dff816f73f274bfd2b6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62048/preparado-paella-sopa-hacendado-ultracongelado-paquete,Paquete,True,4.10,5.99,,kg,0,False,False,2025-12-03
150,516,Marisco,24147,Gambón congelado,gambon-congelado-granel,https://prod-mercadona.imgix.net/images/8a6cce24488444736497d91a7a5ec404.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24147/gambon-congelado-granel,Granel,True,1282.05,12.95,,kg,1,False,False,2025-12-03
150,516,Marisco,24260,Gambón grande congelado,gambon-grande-congelado-caja,https://prod-mercadona.imgix.net/images/ff9bd73ef2417d0f9850f64ffc62514f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24260/gambon-grande-congelado-caja,Caja,True,22.00,11.00,2.0,kg,0,False,False,2025-12-03
150,516,Marisco,24708,Alistado pequeño congelado,alistado-pequeno-congelado-granel,https://prod-mercadona.imgix.net/images/a1fbf2356a61c923de5792e0d075d4d1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24708/alistado-pequeno-congelado-granel,Granel,True,2227.50,22.50,,kg,1,False,False,2025-12-03
150,516,Marisco,24707,Alistado pequeño Hacendado congelado,alistado-pequeno-hacendado-congelado-caja,https://prod-mercadona.imgix.net/images/6c34fdd19d3d1fc1ac41cb8322a37600.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24707/alistado-pequeno-hacendado-congelado-caja,Caja,True,21.50,21.50,1.0,kg,0,False,False,2025-12-03
150,516,Marisco,24706,Alistado mediano congelado,alistado-mediano-congelado-granel,https://prod-mercadona.imgix.net/images/391487d7e55fc54688773f26f875a1ed.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24706/alistado-mediano-congelado-granel,Granel,True,4549.05,45.95,,kg,1,False,False,2025-12-03
150,516,Marisco,24704,Alistado mediano Hacendado congelado,alistado-mediano-hacendado-congelado-caja,https://prod-mercadona.imgix.net/images/d0bac15f18ff7bea18e695590f4f6bbf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24704/alistado-mediano-hacendado-congelado-caja,Caja,True,44.95,44.95,1.0,kg,0,False,False,2025-12-03
150,516,Marisco,24712,Langostino crudo Hacendado ultracongelado,langostino-crudo-ultracongelado-caja,https://prod-mercadona.imgix.net/images/c48b090bf241f8eb71d0d3aa2fc36bed.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24712/langostino-crudo-ultracongelado-caja,Caja,True,5.95,9.92,,kg,0,False,False,2025-12-03
150,516,Marisco,24750,Gamba arrocera pequeña Hacendado congelada,gamba-arrocera-pequena-hacendado-congelada-caja,https://prod-mercadona.imgix.net/images/640db10af6bc3f0b681d6eba7701c658.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24750/gamba-arrocera-pequena-hacendado-congelada-caja,Caja,True,6.05,15.13,0.4,kg,0,False,False,2025-12-03
150,516,Marisco,24477,Langostino cocido y pelado Hacendado ultracongelado,langostino-cocido-pelado-hacendado-ultracongelado-bandeja,https://prod-mercadona.imgix.net/images/84fa5a12f206ec1bebb88e0a6e28af47.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24477/langostino-cocido-pelado-hacendado-ultracongelado-bandeja,Bandeja,True,5.00,22.73,,kg,0,False,False,2025-12-03
150,516,Marisco,24181,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,gamba-pelada-cruda-tamano-mediano-hacendado-ultracongelada-paquete,https://prod-mercadona.imgix.net/images/d30570f6f373cc3362b6175e3d7ddd4a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24181/gamba-pelada-cruda-tamano-mediano-hacendado-ultracongelada-paquete,Paquete,True,4.95,13.75,,kg,0,False,False,2025-12-03
150,516,Marisco,24486,Langostino crudo y pelado Hacendado ultracongelado,langostino-crudo-pelado-hacendado-ultracongelado-bandeja,https://prod-mercadona.imgix.net/images/f1d0ac68049e49c543f0f63afb6d08b0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24486/langostino-crudo-pelado-hacendado-ultracongelado-bandeja,Bandeja,True,3.95,17.95,,kg,0,False,False,2025-12-03
150,516,Marisco,24267,Camarón boreal cocido y pelado Royal Greenland ultracongelado,camaron-boreal-cocido-pelado-royal-greenland-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/2ac4f940765eb3fb780fb7df6d99d9f3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24267/camaron-boreal-cocido-pelado-royal-greenland-ultracongelado-paquete,Paquete,True,4.25,21.25,0.2,kg,0,False,False,2025-12-03
150,516,Marisco,24230,Gamba pelada cruda tamaño grande Hacendado ultracongelada,gamba-pelada-cruda-tamano-grande-hacendado-ultracongelada-paquete,https://prod-mercadona.imgix.net/images/eb489ee3fd6cd37618ac310691927ffd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24230/gamba-pelada-cruda-tamano-grande-hacendado-ultracongelada-paquete,Paquete,True,5.95,16.53,,kg,0,False,False,2025-12-03
150,516,Marisco,24102,Colas de gambón crudo Hacendado congelado,colas-gambon-crudo-hacendado-congelado-bandeja,https://prod-mercadona.imgix.net/images/74f4d34dde795c85c5611232e96f264b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24102/colas-gambon-crudo-hacendado-congelado-bandeja,Bandeja,True,6.55,26.20,0.25,kg,0,False,False,2025-12-03
150,516,Marisco,62380,Bogavante americano mediano crudo Hacendado,bogavante-americano-mediano-crudo-hacendado-pieza,https://prod-mercadona.imgix.net/images/e8b22464869872af1b6f7c6882920957.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62380/bogavante-americano-mediano-crudo-hacendado-pieza,Pieza,True,14.85,33.00,,kg,0,False,False,2025-12-03
150,516,Marisco,62306,Vieira Hacendado ultracongelada,vieira-hacendado-ultracongelada-pieza,https://prod-mercadona.imgix.net/images/856e2a64babd0aa370286f3e8d4c22c5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62306/vieira-hacendado-ultracongelada-pieza,Pieza,True,2.35,19.58,0.12,kg,0,False,False,2025-12-03
150,516,Marisco,62320,Buey de mar cocido Hacendado congelado,buey-mar-cocido-hacendado-congelado-pieza,https://prod-mercadona.imgix.net/images/ea2198e5d117e12b77e586caa5db3663.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62320/buey-mar-cocido-hacendado-congelado-pieza,Pieza,True,11.68,16.33,0.715,kg,0,False,False,2025-12-03
150,516,Marisco,24120,Nécora cocida Hacendado congelada,necora-cocida-hacendado-congelada-caja,https://prod-mercadona.imgix.net/images/8c905b9bdd50d7782edc2d06700f721c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/24120/necora-cocida-hacendado-congelada-caja,Caja,True,8.00,16.00,,kg,0,False,False,2025-12-03
150,516,Marisco,62322,Cigala cruda mediana Hacendado ultracongelada,cigala-cruda-mediana-hacendado-ultracongelada-caja,https://prod-mercadona.imgix.net/images/6726affc76673adb6ba107fc47640225.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62322/cigala-cruda-mediana-hacendado-ultracongelada-caja,Caja,True,9.38,27.60,0.34,kg,0,False,False,2025-12-03
150,516,Marisco,62323,Cigala cruda grande Hacendado ultracongelado,cigala-cruda-grande-hacendado-caja,https://prod-mercadona.imgix.net/images/9b22ce87f7f0068d5f267b56b7e30ab4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62323/cigala-cruda-grande-hacendado-caja,Caja,True,16.95,33.90,0.5,kg,0,False,False,2025-12-03
150,887,Marisco de concha y otros,62403,Palitos de surimi Hacendado ultracongelados,palitos-surimi-hacendado-ultracongelados-paquete,https://prod-mercadona.imgix.net/images/50b16e7d62acb06ea3b3983c4bd5e7fb.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62403/palitos-surimi-hacendado-ultracongelados-paquete,Paquete,True,2.50,4.17,0.6,kg,0,False,False,2025-12-03
150,887,Marisco de concha y otros,62396,Carne de mejillón de Chile cocido Hacendado ultracongelado,carne-mejillon-chile-cocido-hacendado-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/0166a818db1acd99b8a10c4338f2f09e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62396/carne-mejillon-chile-cocido-hacendado-ultracongelado-paquete,Paquete,True,2.35,8.55,,kg,0,False,False,2025-12-03
150,887,Marisco de concha y otros,62401,Mejillón de Chile entero cocido Hacendado ultracongelado,mejillon-chile-entero-cocido-hacendado-ultracongelado-caja,https://prod-mercadona.imgix.net/images/b4e4b2663ea1d17228e8500f39b911d3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/62401/mejillon-chile-entero-cocido-hacendado-ultracongelado-caja,Caja,True,3.25,7.22,0.45,kg,0,False,False,2025-12-03
150,887,Marisco de concha y otros,60874,Almeja Hacendado congelada,almeja-hacendado-congelada-paquete,https://prod-mercadona.imgix.net/images/5077ee2d933dcad572b8a81e0ade8a2f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/60874/almeja-hacendado-congelada-paquete,Paquete,True,1.70,3.78,0.45,kg,0,False,False,2025-12-03
150,887,Marisco de concha y otros,63374,Mejillón tigre Hacendado ultracongelado,mejillon-tigre-hacendado-ultracongelado-paquete,https://prod-mercadona.imgix.net/images/572d165ee58bcca71190e89bafb1ecce.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63374/mejillon-tigre-hacendado-ultracongelado-paquete,Paquete,True,3.50,8.75,0.4,kg,0,False,False,2025-12-03
151,517,Pizzas,63597,Pizzas tomate y queso Hacendado ultracongeladas,pizzas-tomate-queso-hacendado-ultracongeladas-pack-2,https://prod-mercadona.imgix.net/images/f0436f96ce14469e9de949a925ce4586.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63597/pizzas-tomate-queso-hacendado-ultracongeladas-pack-2,,True,2.40,4.21,0.57,kg,0,False,False,2025-12-03
151,517,Pizzas,63559,Pizza boloñesa Hacendado ultracongelada,pizza-bolonesa-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/ab18ce5b4c4911f66cee4ea95327f2a2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63559/pizza-bolonesa-hacendado-ultracongelada,,True,2.60,6.50,0.4,kg,0,False,False,2025-12-03
151,517,Pizzas,63340,Pizza masa fina 4 quesos Hacendado ultracongelada,pizza-masa-fina-4-quesos-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/aac1dfef33b7830049b42adcec0954dd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63340/pizza-masa-fina-4-quesos-hacendado-ultracongelada,,True,2.50,6.41,0.39,kg,0,False,False,2025-12-03
151,517,Pizzas,63501,Pizza atún Hacendado ultracongelada,pizza-atun-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/b7e351ba9d3dc60008e81ed5bc110f4f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63501/pizza-atun-hacendado-ultracongelada,,True,2.60,6.67,0.39,kg,0,False,False,2025-12-03
151,517,Pizzas,22648,Pizza Pepperoni barbacoa Hacendado ultracongelada,pizza-pepperoni-barbacoa-hacendado-ultracongelada-rellena-salsa-queso,https://prod-mercadona.imgix.net/images/9ecd7a8cef7bc430421e8ed89ca662fa.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22648/pizza-pepperoni-barbacoa-hacendado-ultracongelada-rellena-salsa-queso,,True,3.50,6.48,0.54,kg,0,False,False,2025-12-03
151,517,Pizzas,63339,Pizza masa fina jamón Hacendado ultracongelada,pizza-masa-fina-jamon-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/b578aa6e23f0f2850fbb7873ce044eab.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63339/pizza-masa-fina-jamon-hacendado-ultracongelada,,True,2.50,6.25,0.4,kg,0,False,False,2025-12-03
151,517,Pizzas,63643,Pizza Americana Hacendado ultracongelada,pizza-americana-rellena-cheddar-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/2933e2ae754108494879a6553215be70.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63643/pizza-americana-rellena-cheddar-hacendado-ultracongelada,,True,3.50,6.48,0.54,kg,0,False,False,2025-12-03
151,517,Pizzas,63623,Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada,pizza-4-quesos-sin-gluten-sin-lactosa-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/3277286cd21ed3f13c83377fcea99374.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63623/pizza-4-quesos-sin-gluten-sin-lactosa-hacendado-ultracongelada,,True,3.10,7.56,0.41,kg,0,False,False,2025-12-03
151,517,Pizzas,22649,Pizza masa fina Barbacoa Hacendado ultracongelada,pizza-masa-fina-barbacoa-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/afd5ac8ed9b228136fbef4cf2067df15.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22649/pizza-masa-fina-barbacoa-hacendado-ultracongelada,,True,2.50,6.41,0.39,kg,0,False,False,2025-12-03
151,517,Pizzas,13984,Mini pizzas jamón y queso Fiesta ultracongeladas,mini-pizzas-jamon-queso-fiesta-ultracongeladas-paquete,https://prod-mercadona.imgix.net/images/d038788986a0baf9d365658190363f1c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/13984/mini-pizzas-jamon-queso-fiesta-ultracongeladas-paquete,Paquete,True,2.90,10.74,0.27,kg,0,False,False,2025-12-03
151,517,Pizzas,13943,"Pizza Truffata con queso, champiñones y trufa Hacendado ultracongelada",pizza-truffata-con-queso-champinones-trufa-hacendado-ultracongelada,https://prod-mercadona.imgix.net/images/a1410e6f7373df40bc9530e5afbb0992.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/13943/pizza-truffata-con-queso-champinones-trufa-hacendado-ultracongelada,,True,2.90,7.25,0.4,kg,0,False,False,2025-12-03
151,861,Base de pizza,63648,Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas,bases-pizza-artesanas-extrafinas-crujientes-hacendado-ultracongeladas-con-aceite-oliva-paquete,https://prod-mercadona.imgix.net/images/37bc82969b2876ffa600d171c957384c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63648/bases-pizza-artesanas-extrafinas-crujientes-hacendado-ultracongeladas-con-aceite-oliva-paquete,,True,1.80,4.29,0.42,kg,0,False,False,2025-12-03
151,861,Base de pizza,63606,Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas,bases-pizza-sin-gluten-sin-lactosa-hacendado-ultracongeladas-paquete,https://prod-mercadona.imgix.net/images/4e3dd48ec4aa8d9d4884e14df97ff421.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63606/bases-pizza-sin-gluten-sin-lactosa-hacendado-ultracongeladas-paquete,,True,3.80,9.50,0.4,kg,0,False,False,2025-12-03
152,518,Tartas,87025,Roscón de Reyes relleno con crema congelado,roscon-reyes-relleno-con-crema-congelado-caja,https://prod-mercadona.imgix.net/images/ce121bcdb7f32bbc7455a692922122e8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87025/roscon-reyes-relleno-con-crema-congelado-caja,Caja,True,9.30,11.63,0.8,kg,0,False,False,2025-12-03
152,518,Tartas,87027,Roscón de Reyes relleno de preparado a base de nata congelado,roscon-reyes-relleno-preparado-base-nata-congelado-caja,https://prod-mercadona.imgix.net/images/9203d33b32f8ef412a6ea499e18f5480.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87027/roscon-reyes-relleno-preparado-base-nata-congelado-caja,Caja,True,9.30,11.63,0.8,kg,0,False,False,2025-12-03
152,518,Tartas,87028,Roscón de Reyes relleno de preparado a base de nata y cacao congelado,roscon-reyes-relleno-preparado-base-nata-cacao-congelado-caja,https://prod-mercadona.imgix.net/images/c9137dbc5f1c1da2d2dc43b18c467e41.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87028/roscon-reyes-relleno-preparado-base-nata-cacao-congelado-caja,Caja,True,9.30,11.63,0.8,kg,0,False,False,2025-12-03
152,518,Tartas,87029,Roscón de Reyes sin relleno congelado,roscon-reyes-sin-relleno-congelado-caja,https://prod-mercadona.imgix.net/images/003cfd17d3c42ef02c3cae87b30250ca.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87029/roscon-reyes-sin-relleno-congelado-caja,Caja,True,6.30,15.75,0.4,kg,0,False,False,2025-12-03
152,518,Tartas,11548,Roscón de Reyes sin relleno Hacendado sin gluten y sin lactosa,roscon-reyes-sin-relleno-hacendado-sin-gluten-sin-lactosa-congelado-caja,https://prod-mercadona.imgix.net/images/4de13e1e8d4263098ad7c5a8a9c8ee92.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/11548/roscon-reyes-sin-relleno-hacendado-sin-gluten-sin-lactosa-congelado-caja,Caja,True,9.50,26.39,0.36,kg,0,False,False,2025-12-03
152,518,Tartas,8671,Tarta carrot cake Hacendado congelada,tarta-carrot-cake-hacendado-congelada-bizcocho-zanahoria-con-crema-queso,https://prod-mercadona.imgix.net/images/eb97414077c7d4b0b5e3a2e055af785b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/8671/tarta-carrot-cake-hacendado-congelada-bizcocho-zanahoria-con-crema-queso,,True,11.00,12.50,0.88,kg,0,False,False,2025-12-03
